country,city,duration,stops,departure_time,arrival_time,airport_id,airline,price,duration_s_,departure_tod,arrival_tod
Romania,Iași,0 days 10:55:00,2,2024-03-15 02:25:00,2024-03-15 15:20:00,IAS,Lufthansa,500.0,39300.0,Night,Afternoon
Romania,Iași,0 days 14:50:00,2,2024-03-15 01:10:00,2024-03-15 18:00:00,IAS,Pegasus Airlines,429.0,53400.0,Night,Afternoon
Romania,Iași,0 days 13:20:00,2,2024-03-15 08:10:00,2024-03-15 23:30:00,IAS,Royal Air Maroc,457.0,48000.0,Morning,Evening
Romania,Iași,0 days 16:15:00,2,2024-03-15 01:10:00,2024-03-15 19:25:00,IAS,Pegasus Airlines,406.0,58500.0,Night,Evening
Romania,Iași,0 days 11:35:00,2,2024-03-15 09:55:00,2024-03-15 23:30:00,IAS,Royal Air Maroc,492.0,41700.0,Morning,Evening
Romania,Iași,0 days 16:15:00,2,2024-03-15 01:10:00,2024-03-15 19:25:00,IAS,Pegasus Airlines,416.0,58500.0,Night,Evening
Romania,Iași,0 days 16:15:00,2,2024-03-15 01:10:00,2024-03-15 19:25:00,IAS,Pegasus Airlines,417.0,58500.0,Night,Evening
Romania,Oradea,0 days 14:55:00,2,2024-03-15 06:20:00,2024-03-15 23:15:00,OMR,Air Arabia,221.0,53700.0,Morning,Evening
Romania,Oradea,0 days 14:50:00,2,2024-03-15 01:10:00,2024-03-15 18:00:00,OMR,Pegasus Airlines,334.0,53400.0,Night,Afternoon
Romania,Oradea,0 days 20:05:00,3,2024-03-15 01:10:00,2024-03-15 23:15:00,OMR,Pegasus Airlines,297.0,72300.0,Night,Evening
Romania,Oradea,0 days 20:05:00,3,2024-03-15 01:10:00,2024-03-15 23:15:00,OMR,Pegasus Airlines,299.0,72300.0,Night,Evening
Romania,Oradea,0 days 20:05:00,2,2024-03-15 01:10:00,2024-03-15 23:15:00,OMR,Pegasus Airlines,334.0,72300.0,Night,Evening
Romania,Oradea,0 days 20:05:00,3,2024-03-15 01:10:00,2024-03-15 23:15:00,OMR,Pegasus Airlines,321.0,72300.0,Night,Evening
Romania,Oradea,0 days 18:50:00,3,2024-03-15 02:25:00,2024-03-15 23:15:00,OMR,Lufthansa,353.0,67800.0,Night,Evening
Romania,Oradea,0 days 14:50:00,2,2024-03-15 01:10:00,2024-03-15 18:00:00,OMR,Pegasus Airlines,417.0,53400.0,Night,Afternoon
Romania,Oradea,0 days 18:50:00,3,2024-03-15 02:25:00,2024-03-15 23:15:00,OMR,Lufthansa,359.0,67800.0,Night,Evening
Romania,Oradea,0 days 20:05:00,2,2024-03-15 01:10:00,2024-03-15 23:15:00,OMR,Pegasus Airlines,373.0,72300.0,Night,Evening
Romania,Oradea,0 days 13:05:00,2,2024-03-15 08:10:00,2024-03-15 23:15:00,OMR,Royal Air Maroc,473.0,47100.0,Morning,Evening
Romania,Oradea,0 days 11:20:00,2,2024-03-15 09:55:00,2024-03-15 23:15:00,OMR,Royal Air Maroc,499.0,40800.0,Morning,Evening
Romania,Oradea,0 days 20:45:00,2,2024-03-15 19:15:00,2024-03-16 18:00:00,OMR,Air France,386.0,74700.0,Evening,Afternoon
Romania,Oradea,1 days 04:30:00,3,2024-03-15 11:30:00,2024-03-16 18:00:00,OMR,TAP Air Portugal,286.0,102600.0,Morning,Afternoon
Romania,Oradea,0 days 20:45:00,2,2024-03-15 19:15:00,2024-03-16 18:00:00,OMR,Air France,399.0,74700.0,Evening,Afternoon
Romania,Oradea,0 days 23:25:00,3,2024-03-15 16:35:00,2024-03-16 18:00:00,OMR,Air France,353.0,84300.0,Afternoon,Afternoon
Romania,Oradea,0 days 20:05:00,2,2024-03-15 01:10:00,2024-03-15 23:15:00,OMR,Pegasus Airlines,417.0,72300.0,Night,Evening
Romania,Oradea,0 days 20:05:00,2,2024-03-15 01:10:00,2024-03-15 23:15:00,OMR,Pegasus Airlines,417.0,72300.0,Night,Evening
Romania,Oradea,0 days 11:20:00,2,2024-03-15 09:55:00,2024-03-15 23:15:00,OMR,Royal Air Maroc,556.0,40800.0,Morning,Evening
Romania,Oradea,0 days 18:50:00,3,2024-03-15 02:25:00,2024-03-15 23:15:00,OMR,Lufthansa,451.0,67800.0,Night,Evening
Romania,Satu Mare,0 days 16:40:00,2,2024-03-15 16:35:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,324.0,60000.0,Afternoon,Morning
Romania,Satu Mare,0 days 21:45:00,2,2024-03-15 11:30:00,2024-03-16 11:15:00,SUJ,TAP Air Portugal,292.0,78300.0,Morning,Morning
Romania,Satu Mare,0 days 21:45:00,2,2024-03-15 11:30:00,2024-03-16 11:15:00,SUJ,TAP Air Portugal,292.0,78300.0,Morning,Morning
Romania,Satu Mare,0 days 21:45:00,2,2024-03-15 11:30:00,2024-03-16 11:15:00,SUJ,TAP Air Portugal,292.0,78300.0,Morning,Morning
Romania,Satu Mare,0 days 21:45:00,2,2024-03-15 11:30:00,2024-03-16 11:15:00,SUJ,TAP Air Portugal,304.0,78300.0,Morning,Morning
Romania,Satu Mare,0 days 17:10:00,2,2024-03-15 16:05:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,359.0,61800.0,Afternoon,Morning
Romania,Satu Mare,0 days 21:45:00,2,2024-03-15 11:30:00,2024-03-16 11:15:00,SUJ,TAP Air Portugal,327.0,78300.0,Morning,Morning
Romania,Satu Mare,0 days 19:50:00,2,2024-03-15 13:25:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,366.0,71400.0,Afternoon,Morning
Romania,Satu Mare,0 days 20:35:00,2,2024-03-15 12:40:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,384.0,74100.0,Afternoon,Morning
Romania,Satu Mare,0 days 20:15:00,2,2024-03-15 13:00:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,391.0,72900.0,Afternoon,Morning
Romania,Satu Mare,0 days 20:35:00,2,2024-03-15 12:40:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,388.0,74100.0,Afternoon,Morning
Romania,Satu Mare,0 days 21:45:00,3,2024-03-15 11:30:00,2024-03-16 11:15:00,SUJ,TAP Air Portugal,369.0,78300.0,Morning,Morning
Romania,Satu Mare,0 days 21:45:00,3,2024-03-15 11:30:00,2024-03-16 11:15:00,SUJ,TAP Air Portugal,379.0,78300.0,Morning,Morning
Romania,Satu Mare,0 days 22:15:00,2,2024-03-15 11:00:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,398.0,80100.0,Morning,Morning
Romania,Satu Mare,0 days 20:15:00,2,2024-03-15 13:00:00,2024-03-16 11:15:00,SUJ,ITA Airways,426.0,72900.0,Afternoon,Morning
Romania,Satu Mare,0 days 20:20:00,2,2024-03-15 12:55:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,430.0,73200.0,Afternoon,Morning
Romania,Satu Mare,0 days 20:20:00,2,2024-03-15 12:55:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,430.0,73200.0,Afternoon,Morning
Romania,Satu Mare,0 days 20:20:00,2,2024-03-15 12:55:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,440.0,73200.0,Afternoon,Morning
Romania,Satu Mare,0 days 20:20:00,2,2024-03-15 12:55:00,2024-03-16 11:15:00,SUJ,Royal Air Maroc,441.0,73200.0,Afternoon,Morning
Romania,Satu Mare,0 days 16:40:00,2,2024-03-15 16:35:00,2024-03-16 11:15:00,SUJ,Air France,519.0,60000.0,Afternoon,Morning
Romania,Sibiu,0 days 09:50:00,1,2024-03-15 13:35:00,2024-03-16 01:25:00,SBZ,Royal Air Maroc,218.0,35400.0,Afternoon,Night
Romania,Sibiu,0 days 09:05:00,2,2024-03-15 02:25:00,2024-03-15 13:30:00,SBZ,Lufthansa,221.0,32700.0,Night,Afternoon
Romania,Sibiu,0 days 09:05:00,2,2024-03-15 02:25:00,2024-03-15 13:30:00,SBZ,Lufthansa,227.0,32700.0,Night,Afternoon
Romania,Sibiu,0 days 10:30:00,2,2024-03-15 12:55:00,2024-03-16 01:25:00,SBZ,Royal Air Maroc,312.0,37800.0,Afternoon,Night
Romania,Sibiu,0 days 09:40:00,2,2024-03-15 13:20:00,2024-03-16 01:00:00,SBZ,Royal Air Maroc,330.0,34800.0,Afternoon,Night
Romania,Sibiu,0 days 09:40:00,2,2024-03-15 13:20:00,2024-03-16 01:00:00,SBZ,Royal Air Maroc,336.0,34800.0,Afternoon,Night
Romania,Sibiu,0 days 11:15:00,2,2024-03-15 11:45:00,2024-03-16 01:00:00,SBZ,TUI fly Belgium,340.0,40500.0,Morning,Night
Romania,Sibiu,0 days 12:30:00,2,2024-03-15 10:30:00,2024-03-16 01:00:00,SBZ,Royal Air Maroc,318.0,45000.0,Morning,Night
Romania,Sibiu,0 days 11:15:00,2,2024-03-15 11:45:00,2024-03-16 01:00:00,SBZ,TUI fly Belgium,346.0,40500.0,Morning,Night
Romania,Sibiu,0 days 09:35:00,2,2024-03-15 13:25:00,2024-03-16 01:00:00,SBZ,Royal Air Maroc,381.0,34500.0,Afternoon,Night
Romania,Sibiu,0 days 11:00:00,2,2024-03-15 02:25:00,2024-03-15 15:25:00,SBZ,Lufthansa,373.0,39600.0,Night,Afternoon
Romania,Sibiu,0 days 16:40:00,2,2024-03-15 06:20:00,2024-03-16 01:00:00,SBZ,Air Arabia,284.0,60000.0,Morning,Night
Romania,Sibiu,0 days 10:20:00,2,2024-03-15 12:40:00,2024-03-16 01:00:00,SBZ,Royal Air Maroc,407.0,37200.0,Afternoon,Night
Romania,Sibiu,0 days 10:10:00,2,2024-03-15 12:50:00,2024-03-16 01:00:00,SBZ,Royal Air Maroc,414.0,36600.0,Afternoon,Night
Romania,Sibiu,0 days 11:00:00,2,2024-03-15 02:25:00,2024-03-15 15:25:00,SBZ,Lufthansa,403.0,39600.0,Night,Afternoon
Romania,Sibiu,0 days 20:25:00,2,2024-03-15 19:15:00,2024-03-16 17:40:00,SBZ,Air France,250.0,73500.0,Evening,Afternoon
Romania,Sibiu,0 days 11:30:00,3,2024-03-15 11:30:00,2024-03-16 01:00:00,SBZ,TAP Air Portugal,392.0,41400.0,Morning,Night
Romania,Sibiu,0 days 21:00:00,2,2024-03-15 02:25:00,2024-03-16 01:25:00,SBZ,Lufthansa,245.0,75600.0,Night,Night
Romania,Sibiu,0 days 21:00:00,2,2024-03-15 02:25:00,2024-03-16 01:25:00,SBZ,Lufthansa,246.0,75600.0,Night,Night
Romania,Sibiu,0 days 10:10:00,2,2024-03-15 12:50:00,2024-03-16 01:00:00,SBZ,Royal Air Maroc,440.0,36600.0,Afternoon,Night
Romania,Timisoara,0 days 23:05:00,1,2024-03-15 18:15:00,2024-03-16 19:20:00,TSR,Transavia,110.0,83100.0,Afternoon,Evening
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,165.0,70800.0,Night,Night
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,165.0,70800.0,Night,Night
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,165.0,70800.0,Night,Night
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,165.0,70800.0,Night,Night
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,165.0,70800.0,Night,Night
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,166.0,70800.0,Night,Night
Romania,Timisoara,0 days 18:05:00,2,2024-03-15 23:15:00,2024-03-16 19:20:00,TSR,Royal Air Maroc,182.0,65100.0,Evening,Evening
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,177.0,70800.0,Night,Night
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,177.0,70800.0,Night,Night
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,178.0,70800.0,Night,Night
Romania,Timisoara,0 days 15:20:00,2,2024-03-15 06:20:00,2024-03-15 23:40:00,TSR,Air Arabia,214.0,55200.0,Morning,Evening
Romania,Timisoara,0 days 08:45:00,2,2024-03-15 13:20:00,2024-03-16 00:05:00,TSR,Royal Air Maroc,275.0,31500.0,Afternoon,Night
Romania,Timisoara,0 days 10:20:00,2,2024-03-15 11:45:00,2024-03-16 00:05:00,TSR,TUI fly Belgium,284.0,37200.0,Morning,Night
Romania,Timisoara,0 days 13:00:00,2,2024-03-15 02:25:00,2024-03-15 17:25:00,TSR,Lufthansa,273.0,46800.0,Night,Afternoon
Romania,Timisoara,0 days 13:00:00,2,2024-03-15 02:25:00,2024-03-15 17:25:00,TSR,Lufthansa,273.0,46800.0,Night,Afternoon
Romania,Timisoara,0 days 13:00:00,2,2024-03-15 02:25:00,2024-03-15 17:25:00,TSR,Lufthansa,273.0,46800.0,Night,Afternoon
Romania,Timisoara,0 days 20:35:00,1,2024-03-15 13:20:00,2024-03-16 11:55:00,TSR,Royal Air Maroc,221.0,74100.0,Afternoon,Morning
Romania,Timisoara,0 days 22:50:00,1,2024-03-15 18:30:00,2024-03-16 19:20:00,TSR,Royal Air Maroc,209.0,82200.0,Afternoon,Evening
Romania,Timisoara,0 days 19:40:00,2,2024-03-15 02:25:00,2024-03-16 00:05:00,TSR,Lufthansa,232.0,70800.0,Night,Night
Romania,Tirgu Mures (Vidrasau),0 days 17:20:00,2,2024-03-15 16:35:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,220.0,62400.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 22:25:00,2,2024-03-15 11:30:00,2024-03-16 11:55:00,TGM,TAP Air Portugal,188.0,80700.0,Morning,Morning
Romania,Tirgu Mures (Vidrasau),0 days 22:25:00,2,2024-03-15 11:30:00,2024-03-16 11:55:00,TGM,TAP Air Portugal,188.0,80700.0,Morning,Morning
Romania,Tirgu Mures (Vidrasau),0 days 22:25:00,2,2024-03-15 11:30:00,2024-03-16 11:55:00,TGM,TAP Air Portugal,200.0,80700.0,Morning,Morning
Romania,Tirgu Mures (Vidrasau),0 days 17:50:00,2,2024-03-15 16:05:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,254.0,64200.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 22:25:00,2,2024-03-15 11:30:00,2024-03-16 11:55:00,TGM,TAP Air Portugal,223.0,80700.0,Morning,Morning
Romania,Tirgu Mures (Vidrasau),0 days 20:30:00,2,2024-03-15 13:25:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,262.0,73800.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 21:15:00,2,2024-03-15 12:40:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,279.0,76500.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 21:15:00,2,2024-03-15 12:40:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,283.0,76500.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 20:55:00,2,2024-03-15 13:00:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,286.0,75300.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 22:25:00,3,2024-03-15 11:30:00,2024-03-16 11:55:00,TGM,TAP Air Portugal,265.0,80700.0,Morning,Morning
Romania,Tirgu Mures (Vidrasau),0 days 22:25:00,3,2024-03-15 11:30:00,2024-03-16 11:55:00,TGM,TAP Air Portugal,275.0,80700.0,Morning,Morning
Romania,Tirgu Mures (Vidrasau),0 days 22:55:00,2,2024-03-15 11:00:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,293.0,82500.0,Morning,Morning
Romania,Tirgu Mures (Vidrasau),0 days 20:55:00,2,2024-03-15 13:00:00,2024-03-16 11:55:00,TGM,ITA Airways,322.0,75300.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 21:00:00,2,2024-03-15 12:55:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,326.0,75600.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 21:00:00,2,2024-03-15 12:55:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,336.0,75600.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),0 days 21:00:00,2,2024-03-15 12:55:00,2024-03-16 11:55:00,TGM,Royal Air Maroc,337.0,75600.0,Afternoon,Morning
Romania,Tirgu Mures (Vidrasau),1 days 07:30:00,3,2024-03-15 02:25:00,2024-03-16 11:55:00,TGM,Lufthansa,281.0,113400.0,Night,Morning
Romania,Tirgu Mures (Vidrasau),1 days 07:30:00,3,2024-03-15 02:25:00,2024-03-16 11:55:00,TGM,Lufthansa,317.0,113400.0,Night,Morning
Romania,Tirgu Mures (Vidrasau),1 days 07:30:00,3,2024-03-15 02:25:00,2024-03-16 11:55:00,TGM,Lufthansa,319.0,113400.0,Night,Morning
Russian Federation,Adler/Sochi,1 days 04:15:00,2,2024-03-15 02:25:00,2024-03-16 09:40:00,AER,Lufthansa,1572.0,101700.0,Night,Morning
Russian Federation,Ekaterinburg,0 days 19:40:00,1,2024-03-15 15:05:00,2024-03-16 15:45:00,SVX,Fly Emirates,1080.0,70800.0,Afternoon,Afternoon
Russian Federation,Ekaterinburg,1 days 05:25:00,1,2024-03-15 15:05:00,2024-03-17 01:30:00,SVX,Fly Emirates,2224.0,105900.0,Afternoon,Night
Russian Federation,Irkutsk,1 days 00:15:00,2,2024-03-15 16:00:00,2024-03-17 00:15:00,IKT,Qatar Airways,2108.0,87300.0,Afternoon,Night
Russian Federation,Irkutsk,1 days 02:15:00,2,2024-03-15 14:00:00,2024-03-17 00:15:00,IKT,Qatar Airways,2108.0,94500.0,Afternoon,Night
Russian Federation,Irkutsk,1 days 02:15:00,2,2024-03-15 14:00:00,2024-03-17 00:15:00,IKT,Qatar Airways,2108.0,94500.0,Afternoon,Night
Russian Federation,Irkutsk,1 days 19:10:00,2,2024-03-15 16:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2127.0,155400.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 19:10:00,2,2024-03-15 16:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2127.0,155400.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 19:10:00,2,2024-03-15 16:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2127.0,155400.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 21:10:00,2,2024-03-15 14:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2110.0,162600.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 21:10:00,2,2024-03-15 14:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2127.0,162600.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 21:10:00,2,2024-03-15 14:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2127.0,162600.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 21:10:00,2,2024-03-15 14:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2127.0,162600.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 21:10:00,2,2024-03-15 14:00:00,2024-03-17 19:10:00,IKT,Qatar Airways,2127.0,162600.0,Afternoon,Evening
Russian Federation,Irkutsk,1 days 03:00:00,2,2024-03-15 09:30:00,2024-03-16 20:30:00,IKT,Etihad Airways,3212.0,97200.0,Morning,Evening
Russian Federation,Irkutsk,2 days 00:15:00,2,2024-03-15 16:00:00,2024-03-18 00:15:00,IKT,Qatar Airways,2110.0,173700.0,Afternoon,Night
Russian Federation,Irkutsk,2 days 00:15:00,2,2024-03-15 16:00:00,2024-03-18 00:15:00,IKT,Qatar Airways,2127.0,173700.0,Afternoon,Night
Russian Federation,Irkutsk,2 days 00:15:00,2,2024-03-15 16:00:00,2024-03-18 00:15:00,IKT,Qatar Airways,2127.0,173700.0,Afternoon,Night
Russian Federation,Irkutsk,2 days 02:15:00,2,2024-03-15 14:00:00,2024-03-18 00:15:00,IKT,Qatar Airways,2110.0,180900.0,Afternoon,Night
Russian Federation,Irkutsk,2 days 02:15:00,2,2024-03-15 14:00:00,2024-03-18 00:15:00,IKT,Qatar Airways,2110.0,180900.0,Afternoon,Night
Russian Federation,Irkutsk,2 days 02:15:00,2,2024-03-15 14:00:00,2024-03-18 00:15:00,IKT,Qatar Airways,2127.0,180900.0,Afternoon,Night
Russian Federation,Irkutsk,2 days 02:15:00,2,2024-03-15 14:00:00,2024-03-18 00:15:00,IKT,Qatar Airways,2127.0,180900.0,Afternoon,Night
Russian Federation,Irkutsk,1 days 03:00:00,2,2024-03-15 09:30:00,2024-03-16 20:30:00,IKT,Etihad Airways,4809.0,97200.0,Morning,Evening
Russian Federation,Kazan,0 days 11:30:00,1,2024-03-15 09:55:00,2024-03-16 00:25:00,KZN,Turkish Airlines,1018.0,41400.0,Morning,Night
Russian Federation,Kazan,1 days 04:15:00,1,2024-03-15 17:10:00,2024-03-17 00:25:00,KZN,Turkish Airlines,539.0,101700.0,Afternoon,Night
Russian Federation,Kazan,1 days 12:55:00,2,2024-03-15 02:25:00,2024-03-16 18:20:00,KZN,Lufthansa,1649.0,132900.0,Night,Afternoon
Russian Federation,Kazan,1 days 06:40:00,1,2024-03-15 15:05:00,2024-03-17 00:45:00,KZN,Fly Emirates,2080.0,110400.0,Afternoon,Night
Russian Federation,Kazan,1 days 19:20:00,2,2024-03-15 02:25:00,2024-03-17 00:45:00,KZN,Lufthansa,3014.0,156000.0,Night,Night
Russian Federation,Kazan,1 days 19:20:00,2,2024-03-15 02:25:00,2024-03-17 00:45:00,KZN,Lufthansa,3014.0,156000.0,Night,Night
Russian Federation,Moscow,0 days 09:20:00,1,2024-03-15 01:10:00,2024-03-15 13:30:00,VKO,Pegasus Airlines,282.0,33600.0,Night,Afternoon
Russian Federation,Moscow,0 days 12:20:00,1,2024-03-15 01:10:00,2024-03-15 16:30:00,VKO,Pegasus Airlines,281.0,44400.0,Night,Afternoon
Russian Federation,Moscow,0 days 09:35:00,1,2024-03-15 17:10:00,2024-03-16 05:45:00,VKO,Turkish Airlines,507.0,34500.0,Afternoon,Night
Russian Federation,Moscow,0 days 16:05:00,1,2024-03-15 17:10:00,2024-03-16 12:15:00,VKO,Turkish Airlines,507.0,57900.0,Afternoon,Afternoon
Russian Federation,Moscow,0 days 18:15:00,1,2024-03-15 17:10:00,2024-03-16 14:25:00,VKO,Turkish Airlines,507.0,65700.0,Afternoon,Afternoon
Russian Federation,Moscow,0 days 12:40:00,1,2024-03-15 23:05:00,2024-03-16 14:45:00,DME,Egyptair,626.0,45600.0,Evening,Afternoon
Russian Federation,Moscow,0 days 22:30:00,1,2024-03-15 17:10:00,2024-03-16 18:40:00,VKO,Turkish Airlines,507.0,81000.0,Afternoon,Afternoon
Russian Federation,Moscow,0 days 20:50:00,1,2024-03-15 00:55:00,2024-03-16 00:45:00,DME,Egyptair,547.0,75000.0,Night,Night
Russian Federation,Moscow,0 days 22:10:00,1,2024-03-15 13:35:00,2024-03-16 14:45:00,DME,Egyptair,602.0,79800.0,Afternoon,Afternoon
Russian Federation,Moscow,0 days 14:20:00,1,2024-03-15 15:05:00,2024-03-16 08:25:00,DME,Fly Emirates,753.0,51600.0,Afternoon,Morning
Russian Federation,Moscow,0 days 22:40:00,1,2024-03-15 23:05:00,2024-03-17 00:45:00,DME,Egyptair,633.0,81600.0,Evening,Night
Russian Federation,Moscow,0 days 11:50:00,1,2024-03-15 09:55:00,2024-03-16 00:45:00,VKO,Turkish Airlines,843.0,42600.0,Morning,Night
Russian Federation,Moscow,1 days 06:00:00,1,2024-03-15 17:10:00,2024-03-17 02:10:00,VKO,Turkish Airlines,507.0,108000.0,Afternoon,Night
Russian Federation,Moscow,0 days 13:15:00,1,2024-03-15 09:55:00,2024-03-16 02:10:00,VKO,Turkish Airlines,843.0,47700.0,Morning,Night
Russian Federation,Moscow,0 days 19:35:00,1,2024-03-15 15:05:00,2024-03-16 13:40:00,DME,Fly Emirates,753.0,70500.0,Afternoon,Afternoon
Russian Federation,Moscow,0 days 16:50:00,1,2024-03-15 09:55:00,2024-03-16 05:45:00,VKO,Turkish Airlines,843.0,60600.0,Morning,Night
Russian Federation,Moscow,1 days 06:40:00,2,2024-03-15 17:10:00,2024-03-17 02:50:00,VKO,Turkish Airlines,556.0,110400.0,Afternoon,Night
Russian Federation,Moscow,1 days 06:40:00,2,2024-03-15 17:10:00,2024-03-17 02:50:00,VKO,Turkish Airlines,556.0,110400.0,Afternoon,Night
Russian Federation,Moscow,1 days 06:40:00,2,2024-03-15 17:10:00,2024-03-17 02:50:00,VKO,Turkish Airlines,556.0,110400.0,Afternoon,Night
Russian Federation,Moscow,1 days 08:10:00,1,2024-03-15 13:35:00,2024-03-17 00:45:00,DME,Egyptair,602.0,115800.0,Afternoon,Night
Russian Federation,Novosibirsk,0 days 20:25:00,1,2024-03-15 15:05:00,2024-03-16 18:30:00,OVB,Fly Emirates,2439.0,73500.0,Afternoon,Afternoon
Russian Federation,Saint Petersburg,0 days 09:30:00,1,2024-03-15 01:10:00,2024-03-15 13:40:00,LED,Pegasus Airlines,217.0,34200.0,Night,Afternoon
Russian Federation,Saint Petersburg,0 days 09:25:00,1,2024-03-15 17:10:00,2024-03-16 05:35:00,LED,Turkish Airlines,500.0,33900.0,Afternoon,Night
Russian Federation,Saint Petersburg,0 days 17:45:00,1,2024-03-15 17:10:00,2024-03-16 13:55:00,LED,Turkish Airlines,500.0,63900.0,Afternoon,Afternoon
Russian Federation,Saint Petersburg,1 days 04:55:00,1,2024-03-15 17:10:00,2024-03-17 01:05:00,LED,Turkish Airlines,500.0,104100.0,Afternoon,Night
Russian Federation,Saint Petersburg,0 days 12:10:00,1,2024-03-15 09:55:00,2024-03-16 01:05:00,LED,Turkish Airlines,928.0,43800.0,Morning,Night
Russian Federation,Saint Petersburg,1 days 03:20:00,1,2024-03-15 15:05:00,2024-03-16 21:25:00,LED,Fly Emirates,757.0,98400.0,Afternoon,Evening
Russian Federation,Saint Petersburg,0 days 16:40:00,1,2024-03-15 09:55:00,2024-03-16 05:35:00,LED,Turkish Airlines,928.0,60000.0,Morning,Night
Russian Federation,Saint Petersburg,1 days 01:00:00,1,2024-03-15 09:55:00,2024-03-16 13:55:00,LED,Turkish Airlines,928.0,90000.0,Morning,Afternoon
Russian Federation,Saint Petersburg,1 days 06:55:00,2,2024-03-15 16:00:00,2024-03-17 01:55:00,LED,Qatar Airways,1657.0,111300.0,Afternoon,Night
Russian Federation,Samara,1 days 04:45:00,2,2024-03-15 02:25:00,2024-03-16 11:10:00,KUF,Lufthansa,1565.0,103500.0,Night,Morning
Russian Federation,Samara,1 days 09:05:00,1,2024-03-15 15:05:00,2024-03-17 04:10:00,KUF,Fly Emirates,2081.0,119100.0,Afternoon,Night
Rwanda,Kigali,0 days 14:35:00,1,2024-03-15 13:25:00,2024-03-16 06:00:00,KGL,Royal Air Maroc,647.0,52500.0,Afternoon,Morning
Rwanda,Kigali,0 days 15:40:00,1,2024-03-15 12:20:00,2024-03-16 06:00:00,KGL,Royal Air Maroc,647.0,56400.0,Afternoon,Morning
Rwanda,Kigali,0 days 19:50:00,1,2024-03-15 08:10:00,2024-03-16 06:00:00,KGL,Royal Air Maroc,659.0,71400.0,Morning,Morning
Rwanda,Kigali,0 days 16:15:00,1,2024-03-15 11:45:00,2024-03-16 06:00:00,KGL,TUI fly Belgium,783.0,58500.0,Morning,Morning
