country,city,duration,stops,departure_time,arrival_time,airport_id,airline,price,duration_s_,departure_tod,arrival_tod,region,population,area,pop_density,coastline,migration,infant_mortality,gdp,birthrate,deathrate,distance
Thailand,Krabi,0 days 20:25:00,2.0,2024-03-15 14:00:00,2024-03-16 17:25:00,KBV,Royal Air Maroc,685.0,73500.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 00:45:00,3.0,2024-03-15 01:10:00,2024-03-16 08:55:00,KBV,Pegasus Airlines,732.0,89100.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 08:00:00,4.0,2024-03-15 02:25:00,2024-03-16 17:25:00,KBV,Lufthansa,597.0,115200.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 00:45:00,2.0,2024-03-15 01:10:00,2024-03-16 08:55:00,KBV,Pegasus Airlines,787.0,89100.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 23:10:00,3.0,2024-03-15 14:00:00,2024-03-16 20:10:00,KBV,Royal Air Maroc,783.0,83400.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 23:30:00,3.0,2024-03-15 02:25:00,2024-03-16 08:55:00,KBV,Lufthansa,779.0,84600.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 23:30:00,3.0,2024-03-15 02:25:00,2024-03-16 08:55:00,KBV,Lufthansa,789.0,84600.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 05:45:00,3.0,2024-03-15 01:10:00,2024-03-16 13:55:00,KBV,Pegasus Airlines,691.0,107100.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 09:15:00,3.0,2024-03-15 01:10:00,2024-03-16 17:25:00,KBV,Pegasus Airlines,645.0,119700.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 23:30:00,3.0,2024-03-15 14:00:00,2024-03-16 20:30:00,KBV,Royal Air Maroc,809.0,84600.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 09:15:00,3.0,2024-03-15 01:10:00,2024-03-16 17:25:00,KBV,Pegasus Airlines,651.0,119700.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 22:50:00,3.0,2024-03-15 14:00:00,2024-03-16 19:50:00,KBV,Royal Air Maroc,828.0,82200.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 23:30:00,3.0,2024-03-15 02:25:00,2024-03-16 08:55:00,KBV,Lufthansa,820.0,84600.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 01:45:00,3.0,2024-03-15 02:25:00,2024-03-16 11:10:00,KBV,Lufthansa,783.0,92700.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 01:10:00,2.0,2024-03-15 01:10:00,2024-03-16 09:20:00,KBV,Pegasus Airlines,846.0,90600.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 04:30:00,4.0,2024-03-15 02:25:00,2024-03-16 13:55:00,KBV,Lufthansa,733.0,102600.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 21:25:00,2.0,2024-03-15 09:30:00,2024-03-16 13:55:00,KBV,Etihad Airways,928.0,77100.0,Morning,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,1 days 08:00:00,4.0,2024-03-15 02:25:00,2024-03-16 17:25:00,KBV,Lufthansa,693.0,115200.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 22:25:00,2.0,2024-03-15 15:05:00,2024-03-16 20:30:00,KBV,Fly Emirates,919.0,80700.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Krabi,0 days 22:25:00,2.0,2024-03-15 15:05:00,2024-03-16 20:30:00,KBV,Fly Emirates,919.0,80700.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,11012.69
Thailand,Phuket,0 days 16:25:00,1.0,2024-03-15 14:00:00,2024-03-16 13:25:00,HKT,Royal Air Maroc,411.0,59100.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 22:00:00,1.0,2024-03-15 14:00:00,2024-03-16 19:00:00,HKT,Royal Air Maroc,379.0,79200.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 15:30:00,1.0,2024-03-15 17:10:00,2024-03-16 15:40:00,HKT,Turkish Airlines,660.0,55800.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 16:25:00,1.0,2024-03-15 14:00:00,2024-03-16 13:25:00,HKT,Qatar Airways,713.0,59100.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,1 days 10:15:00,1.0,2024-03-15 14:00:00,2024-03-17 07:15:00,HKT,Royal Air Maroc,417.0,123300.0,Afternoon,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 20:00:00,1.0,2024-03-15 16:00:00,2024-03-16 19:00:00,HKT,Qatar Airways,666.0,72000.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 18:45:00,2.0,2024-03-15 14:00:00,2024-03-16 15:45:00,HKT,Royal Air Maroc,687.0,67500.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 22:00:00,1.0,2024-03-15 14:00:00,2024-03-16 19:00:00,HKT,Qatar Airways,666.0,79200.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,1 days 01:50:00,1.0,2024-03-15 09:30:00,2024-03-16 18:20:00,HKT,Etihad Airways,611.0,93000.0,Morning,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 23:00:00,2.0,2024-03-15 13:00:00,2024-03-16 19:00:00,HKT,Royal Air Maroc,643.0,82800.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 14:25:00,1.0,2024-03-15 16:00:00,2024-03-16 13:25:00,HKT,Qatar Airways,828.0,51900.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 14:40:00,1.0,2024-03-15 09:30:00,2024-03-16 07:10:00,HKT,Etihad Airways,824.0,52800.0,Morning,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 23:35:00,2.0,2024-03-15 01:10:00,2024-03-16 07:45:00,HKT,Pegasus Airlines,644.0,84900.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 23:00:00,2.0,2024-03-15 13:00:00,2024-03-16 19:00:00,HKT,Royal Air Maroc,670.0,82800.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 21:45:00,2.0,2024-03-15 13:35:00,2024-03-16 18:20:00,HKT,Royal Air Maroc,694.0,78300.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 21:45:00,2.0,2024-03-15 13:35:00,2024-03-16 18:20:00,HKT,Royal Air Maroc,694.0,78300.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 21:30:00,2.0,2024-03-15 14:00:00,2024-03-16 18:30:00,HKT,Royal Air Maroc,699.0,77400.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 23:00:00,2.0,2024-03-15 13:00:00,2024-03-16 19:00:00,HKT,ITA Airways,679.0,82800.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,1 days 01:00:00,2.0,2024-03-15 23:05:00,2024-03-17 07:05:00,HKT,Royal Air Maroc,645.0,90000.0,Evening,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Phuket,0 days 18:45:00,2.0,2024-03-15 14:00:00,2024-03-16 15:45:00,HKT,Qatar Airways,763.0,67500.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10977.45
Thailand,Udon Thani,1 days 01:30:00,3.0,2024-03-15 01:10:00,2024-03-16 09:40:00,UTH,Pegasus Airlines,719.0,91800.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 23:15:00,3.0,2024-03-15 14:00:00,2024-03-16 20:15:00,UTH,Royal Air Maroc,773.0,83700.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 04:15:00,3.0,2024-03-15 02:25:00,2024-03-16 13:40:00,UTH,Lufthansa,720.0,101700.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 19:45:00,2.0,2024-03-15 15:05:00,2024-03-16 17:50:00,UTH,Fly Emirates,935.0,71100.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 05:30:00,3.0,2024-03-15 01:10:00,2024-03-16 13:40:00,UTH,Pegasus Airlines,739.0,106200.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 22:30:00,2.0,2024-03-15 15:05:00,2024-03-16 20:35:00,UTH,Fly Emirates,926.0,81000.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 22:10:00,2.0,2024-03-15 15:05:00,2024-03-16 20:15:00,UTH,Fly Emirates,934.0,79800.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 23:00:00,2.0,2024-03-15 15:05:00,2024-03-16 21:05:00,UTH,Fly Emirates,925.0,82800.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 00:15:00,3.0,2024-03-15 02:25:00,2024-03-16 09:40:00,UTH,Lufthansa,866.0,87300.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 09:40:00,3.0,2024-03-15 01:10:00,2024-03-16 17:50:00,UTH,Pegasus Airlines,719.0,121200.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 19:45:00,2.0,2024-03-15 15:05:00,2024-03-16 17:50:00,UTH,Fly Emirates,1042.0,71100.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 14:35:00,2.0,2024-03-15 09:30:00,2024-03-17 07:05:00,UTH,Etihad Airways,679.0,138900.0,Morning,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 10:50:00,3.0,2024-03-15 02:25:00,2024-03-16 20:15:00,UTH,Lufthansa,720.0,125400.0,Night,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 14:50:00,2.0,2024-03-15 09:30:00,2024-03-17 07:20:00,UTH,Etihad Airways,679.0,139800.0,Morning,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 20:50:00,2.0,2024-03-15 15:05:00,2024-03-16 18:55:00,UTH,Fly Emirates,1032.0,75000.0,Afternoon,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 23:15:00,2.0,2024-03-15 14:00:00,2024-03-16 20:15:00,UTH,Qatar Airways,988.0,83700.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 00:15:00,3.0,2024-03-15 02:25:00,2024-03-16 09:40:00,UTH,Lufthansa,943.0,87300.0,Night,Morning,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 22:30:00,2.0,2024-03-15 15:05:00,2024-03-16 20:35:00,UTH,Fly Emirates,1033.0,81000.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,0 days 22:10:00,2.0,2024-03-15 15:05:00,2024-03-16 20:15:00,UTH,Fly Emirates,1041.0,79800.0,Afternoon,Evening,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Thailand,Udon Thani,1 days 08:25:00,4.0,2024-03-15 02:25:00,2024-03-16 17:50:00,UTH,Lufthansa,771.0,116700.0,Night,Afternoon,ASIA (EX. NEAR EAST),64631595,1331254.8599999999,325.561743,0.63,0.0,20.48,7400.0,13.87,7.04,10719.15
Trinidad and Tobago,Port of Spain,2 days 01:29:00,2.0,2024-03-15 14:00:00,2024-03-17 11:29:00,POS,Qatar Airways,1032.0,178140.0,Afternoon,Morning,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,2 days 01:29:00,2.0,2024-03-15 14:00:00,2024-03-17 11:29:00,POS,Qatar Airways,1035.0,178140.0,Afternoon,Morning,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 17:30:00,2.0,2024-03-15 08:10:00,2024-03-16 21:40:00,POS,Air France,1280.0,149400.0,Morning,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,2 days 01:29:00,2.0,2024-03-15 14:00:00,2024-03-17 11:29:00,POS,Qatar Airways,1096.0,178140.0,Afternoon,Morning,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 11:40:00,2.0,2024-03-15 14:00:00,2024-03-16 21:40:00,POS,Qatar Airways,1588.0,128400.0,Afternoon,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 04:32:00,2.0,2024-03-15 13:35:00,2024-03-16 14:07:00,POS,American Airlines,2038.0,102720.0,Afternoon,Afternoon,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 04:32:00,2.0,2024-03-15 13:35:00,2024-03-16 14:07:00,POS,Iberia,2083.0,102720.0,Afternoon,Afternoon,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 06:40:00,2.0,2024-03-15 19:00:00,2024-03-16 21:40:00,POS,American Airlines,2047.0,110400.0,Evening,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 06:40:00,2.0,2024-03-15 19:00:00,2024-03-16 21:40:00,POS,Iberia,2092.0,110400.0,Evening,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,2 days 04:07:00,2.0,2024-03-15 14:00:00,2024-03-17 14:07:00,POS,Qatar Airways,1588.0,187620.0,Afternoon,Afternoon,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 12:05:00,2.0,2024-03-15 13:35:00,2024-03-16 21:40:00,POS,American Airlines,2038.0,129900.0,Afternoon,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 09:35:00,2.0,2024-03-15 16:05:00,2024-03-16 21:40:00,POS,Royal Air Maroc,2101.0,120900.0,Afternoon,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 12:05:00,2.0,2024-03-15 13:35:00,2024-03-16 21:40:00,POS,American Airlines,2047.0,129900.0,Afternoon,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 12:05:00,2.0,2024-03-15 13:35:00,2024-03-16 21:40:00,POS,Iberia,2083.0,129900.0,Afternoon,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 12:05:00,2.0,2024-03-15 13:35:00,2024-03-16 21:40:00,POS,Iberia,2092.0,129900.0,Afternoon,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 04:35:00,2.0,2024-03-15 19:15:00,2024-03-16 19:50:00,POS,Air France,2337.0,102900.0,Evening,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 07:10:00,2.0,2024-03-15 18:30:00,2024-03-16 21:40:00,POS,Royal Air Maroc,2374.0,112200.0,Afternoon,Evening,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,2 days 01:29:00,2.0,2024-03-15 14:00:00,2024-03-17 11:29:00,POS,Qatar Airways,1975.0,178140.0,Afternoon,Morning,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 23:07:00,2.0,2024-03-15 19:00:00,2024-03-17 14:07:00,POS,American Airlines,2047.0,169620.0,Evening,Afternoon,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Trinidad and Tobago,Port of Spain,1 days 23:07:00,2.0,2024-03-15 19:00:00,2024-03-17 14:07:00,POS,American Airlines,2092.0,169620.0,Evening,Afternoon,LATIN AMER. & CARIB,1065842,13281.468719999999,538.4589209999999,7.06,-10.83,24.31,9500.0,12.9,10.57,6029.34
Tunisia,Djerba,0 days 04:25:00,1.0,2024-03-15 02:35:00,2024-03-15 08:00:00,DJE,Tunisair Express,244.0,15900.0,Night,Morning,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 12:25:00,1.0,2024-03-15 02:35:00,2024-03-15 16:00:00,DJE,Tunisair Express,244.0,44700.0,Night,Afternoon,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 15:55:00,1.0,2024-03-15 02:35:00,2024-03-15 19:30:00,DJE,Tunisair Express,244.0,57300.0,Night,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 23:00:00,1.0,2024-03-15 18:15:00,2024-03-16 18:15:00,DJE,Transavia,210.0,82800.0,Afternoon,Afternoon,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 23:45:00,1.0,2024-03-15 18:15:00,2024-03-16 19:00:00,DJE,Transavia,197.0,85500.0,Afternoon,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 18:15:00,2.0,2024-03-15 02:35:00,2024-03-15 21:50:00,DJE,Tunisair Express,489.0,65700.0,Night,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,1 days 04:05:00,1.0,2024-03-15 13:20:00,2024-03-16 18:25:00,DJE,Royal Air Maroc,293.0,101100.0,Afternoon,Afternoon,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,1 days 05:40:00,1.0,2024-03-15 11:45:00,2024-03-16 18:25:00,DJE,TUI fly Belgium,304.0,106800.0,Morning,Afternoon,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,1 days 01:20:00,2.0,2024-03-15 16:05:00,2024-03-16 18:25:00,DJE,Iberia,418.0,91200.0,Afternoon,Afternoon,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,1 days 05:25:00,2.0,2024-03-15 16:05:00,2024-03-16 22:30:00,DJE,Iberia,395.0,105900.0,Afternoon,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,1 days 08:30:00,2.0,2024-03-15 13:00:00,2024-03-16 22:30:00,DJE,ITA Airways,422.0,117000.0,Afternoon,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,1 days 18:00:00,2.0,2024-03-15 02:35:00,2024-03-16 21:35:00,DJE,Tunisair Express,481.0,151200.0,Night,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 18:15:00,2.0,2024-03-15 02:35:00,2024-03-15 21:50:00,DJE,Tunisair Express,1314.0,65700.0,Night,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 18:25:00,1.0,2024-03-15 02:25:00,2024-03-15 21:50:00,DJE,Lufthansa,1430.0,66300.0,Night,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
Tunisia,Djerba,0 days 10:20:00,2.0,2024-03-15 08:10:00,2024-03-15 19:30:00,DJE,Air France,2281.0,37200.0,Morning,Evening,NORTHERN AFRICA,10175014,423748.26389999996,161.097378,0.7,-0.57,24.77,6900.0,15.52,5.13,1719.03
